[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=OccupiedTerritory+ predicate=first},74.12792542238857
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},70.92098260452572
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=first},96.24646483782155
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=OccupiedTerritory+ predicate=disjointWith},80.13231654091055
[Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameEnglish},80.3159208662297
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Senegal+ predicate=nameLocal},72.01900315849628
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},74.72661679755988
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=Republique du Senegal+ predicate=nameLocalLong},85.73026943066058
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=OccupiedTerritory+ predicate=disjointWith},76.88901144040202
[Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameEnglish},85.42323853210345
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Senegal+ predicate=nameLocal},83.17086215050098
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},75.90365211778908
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=first},76.63323662679166
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=Republique du Senegal+ predicate=nameLocalLong},94.94958431311827
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=OccupiedTerritory+ predicate=disjointWith},92.26108658732112
[Item{object=Senegal+ predicate=nameLocal}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameEnglish},70.73727170644132
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=Senegal+ predicate=nameLocal},65.80577635875753
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=Senegal+ predicate=nameLocal}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},89.50687546924235
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=first},73.53583183264283
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=Republique du Senegal+ predicate=nameLocalLong},77.53508292623646
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=OccupiedTerritory+ predicate=domain},96.96383735574872
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},73.02954075228294
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=first},84.61461227945796
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=OccupiedTerritory+ predicate=disjointWith},82.32470338760166
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=OccupiedTerritory+ predicate=domain},66.96022101809909
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},77.46131715874321
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=Republique du Senegal+ predicate=nameLocalLong},83.7673796727988
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=OccupiedTerritory+ predicate=disjointWith},96.06588064574036
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=OccupiedTerritory+ predicate=domain},70.54625085429021
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},86.114449290911
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=first},69.72076746302103
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=Republique du Senegal+ predicate=nameLocalLong},82.1977840356177
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=OccupiedTerritory+ predicate=disjointWith},65.68096367060596
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=OccupiedTerritory+ predicate=domain},68.17646926959216
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},95.09011522545396
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=first},90.79961254457844
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=Senegal+ predicate=nameEnglish},93.20210436634838
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=OccupiedTerritory+ predicate=domain},80.67697821611924
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},78.47868424585445
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=Republique du Senegal+ predicate=nameLocalLong},71.55615486982923
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=Senegal+ predicate=nameEnglish},97.69732348356706
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=OccupiedTerritory+ predicate=domain},66.04274339836053
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},81.91679822465191
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=first},92.96547305824946
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=Republique du Senegal+ predicate=nameLocalLong},83.8757054192582
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=Senegal+ predicate=nameEnglish},74.02003309623754
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=OccupiedTerritory+ predicate=domain},71.10133195911241
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},99.37018082437513
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=disjointWith},73.41170906211119
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameEnglish},79.84803633386905
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=OccupiedTerritory+ predicate=domain},88.3201022304689
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},76.3287258045346
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=OccupiedTerritory+ predicate=first},65.15828588380309
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}],Item{object=OccupiedTerritory+ predicate=disjointWith},81.8961257119518
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameEnglish},75.35052471320475
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=OccupiedTerritory+ predicate=domain},90.17469224894481
[Item{object=OccupiedTerritory+ predicate=first}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},83.71808017000107
[Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}],Item{object=Republique du Senegal+ predicate=nameLocalLong},93.43224236674078
[Item{object=Senegal+ predicate=nameEnglish}, Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=Republique du Senegal+ predicate=nameLocalLong}],Item{object=OccupiedTerritory+ predicate=disjointWith},97.7338538358947
[Item{object=OccupiedTerritory+ predicate=domain}, Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}],Item{object=Senegal+ predicate=nameEnglish},65.78513866012366
[Item{object=Republic of Senegal+ predicate=nameEnglishLong}, Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}],Item{object=OccupiedTerritory+ predicate=domain},99.53257100785771
[Item{object=Republique du Senegal+ predicate=nameLocalLong}, Item{object=OccupiedTerritory+ predicate=disjointWith}, Item{object=Senegal+ predicate=nameEnglish}, Item{object=OccupiedTerritory+ predicate=domain}],Item{object=Republic of Senegal+ predicate=nameEnglishLong},87.81100814328508
